count,date,title,description,org_link,link
485,2024-01-29 23:12:00,[증권소식] 사학연금 지난해 운용수익 2조8400억 '역대 최대'/&quot;올해 IPO 시장...,이어 &quot;특히 올 상반기에는 <b>신인 그룹</b> 데뷔가 다수 예정돼 있어 엔터테인먼트 산업 관련 투자자들의 관심이 이어질 것”이라며 “엔터테인먼트 산업 내 핵심 4개사에 높은 비중으로 집중 투자하는 ACE KPOP포커스 ETF를... ,https://www.asiatime.co.kr/article/20240129500389,https://www.asiatime.co.kr/article/20240129500389
486,2024-01-29 23:10:00,"<b>그룹</b> 투어스, 역대 K-팝 <b>그룹</b> 데뷔 앨범 초동 8위","<b>신인그룹</b> 투어스(TWS)가 역대 K-팝 <b>그룹</b> 데뷔 앨범 초동 8위에 오르며 의미있는 출발을 시작했다. 29일 음반 판매량 집계 사이트 한터차트에 따르면, 투어스(신유·도훈·영재·한진·지훈·경민)의 미니 1집... ",http://news.heraldcorp.com/view.php?ud=20240129000778,https://n.news.naver.com/mnews/article/016/0002259354?sid=103
487,2024-01-29 19:50:00,엔터株 조정에도… 국내 4대 엔터 투자ETF 나온다,남용수 한국투자신탁운용 ETF운용본부장은 &quot;글로벌 시장으로의 확장성과 공연 및 음원 등 다양한 플랫폼을 활용한 엔터테인먼트 산업의 수익 성장은 지속될 것&quot;이라며 &quot;특히 올 상반기 <b>신인 그룹</b> 데뷔가 다수 예정돼... ,https://www.dt.co.kr/contents.html?article_no=2024013002101663060002&ref=naver,https://n.news.naver.com/mnews/article/029/0002852404?sid=101
488,2024-01-29 18:46:00,"베몬·투어스·라이즈·키스오브라이프·비춰, 美 그래미 주목 K팝 <b>신인</b> 11팀",그래미는 &quot;이번에 소개한 K팝 <b>신인 그룹</b> 중 일부는 K팝 에너지를 다른 지역으로 가져오는 것이 목표&quot;라면서 &quot;한국을 기반으로 하지 않는 팀이 올해 K팝 회사들의 추세&quot;라고 말했다. 11팀 중 하이브 레이블즈 팀은... ,http://www.newsis.com/view/?id=NISX20240129_0002609018&cID=10601&pID=10600,https://n.news.naver.com/mnews/article/003/0012345676?sid=106
489,2024-01-29 18:17:00,“SM·하이브·JYP·YG에 투자해볼까”...K팝 집중하는 ETF 나온다,이어 “특히 올 상반기에는 <b>신인 그룹</b> 데뷔가 다수 예정돼 있어 엔터테인먼트 산업 관련 투자자들의 관심이 이어질 것”이라며 “엔터테인먼트 산업 내 핵심 4개사에 높은 비중으로 집중 투자하는 ACE KPOP포커스... ,https://economist.co.kr/article/view/ecn202401290035,https://n.news.naver.com/mnews/article/243/0000055780?sid=101
490,2024-01-29 18:16:00,"美 그래미, 올해 주목할 만한 K-팝 <b>신인</b> 11팀 선정",미국 그래미닷컴이 올해 주목할 만한 K-팝 <b>신인 그룹</b> 11팀을 꼽았습니다. 그래미닷컴은 홈페이지를 통해 2024년 주목해야 할 K-팝 <b>신인</b> 11팀을 발표하며 K-팝 세계에 신선함을 안겨줄 새로운 팀이라고 소개했습니다.... ,https://www.ytn.co.kr/_ln/0106_202401291816189739,https://n.news.naver.com/mnews/article/052/0001991596?sid=103
491,2024-01-29 16:52:00,"라이즈, 뉴진스, 르세라핌...1월 5주차 <b>신인</b> 아이돌 <b>그룹</b> 트렌드지수 순위","랭키파이 1월 5주차 <b>신인</b> 아이돌 <b>그룹</b> 트렌드 지수에서 라이즈가 트렌드 지수 27,546포인트로 1위에 올랐다. <b>신인</b> 아이돌 <b>그룹</b> 트렌드 지수는 전주 키워드 검색량과 구글트렌드 점수를 랭키파이가 자체적으로... ",https://www.delighti.co.kr/news/articleView.html?idxno=74336,https://www.delighti.co.kr/news/articleView.html?idxno=74336
492,2024-01-29 16:38:00,"한투운용, 엔터주 집중 투자 'ACE KPOP포커스' ETF 출시",이어 &quot;특히 올 상반기에는 <b>신인 그룹</b> 데뷔가 다수 예정돼 있어 엔터테인먼트 산업 관련 투자자들의 관심이 이어질 것&quot;이라며 &quot;엔터테인먼트 산업 내 핵심 4개사에 높은 비중으로 집중 투자하는 ACE KPOP포커스... ,https://www.consumuch.com/news/articleView.html?idxno=70296,https://www.consumuch.com/news/articleView.html?idxno=70296
493,2024-01-29 16:35:00,"'투어스', 데뷔앨범 초동 톱 8...日 음원 차트 6일째 1위",<b>신인</b> 보이<b>그룹</b> '투어스'(TWS)가 역대 K팝 <b>그룹</b> 데뷔 앨범 초동 톱 10에 들었다. '투어스'는 지난 22일 미니 1집 '스파클링 블루'(Sparkling Blue)로 데뷔했다. 해당 음반은 초동(앨범 발매 일주일 간 판매량) 26만 881장으로... ,http://www.dispatch.co.kr/2279818,https://n.news.naver.com/mnews/article/433/0000101052?sid=106
494,2024-01-29 16:06:00,소녀시대 수영 ‘문명특급’ 개편 지원사격 “‘MMTG’ MC 출연”,플레디스엔터테인먼트 <b>신인</b> 보이<b>그룹</b> 투어스(TWS)가 출연했다. 한편 수영은 중앙대학교에서 연극영화학을 전공했다. <b>그룹</b> 소녀시대 멤버 수영이자 연기자 최수영으로서 모두 실력을 인정받은 올라운더다.... ,https://www.newsen.com/news_view.php?uid=202401291518470410,https://n.news.naver.com/mnews/article/609/0000818019?sid=106
495,2024-01-29 16:02:00,FNC엔터 <b>신인</b> '앰퍼샌드원' 日 단독 쇼케이스 성료,"7인조 남성<b>그룹</b>, 지난해 11월 데뷔...두 달 만에 글로벌 활동 시작 국내 연예기획사 'FNC엔터테인먼트' 소속 7인조 <b>신인</b> 남성<b>그룹</b> '앰퍼샌드원(AMPERS&amp;ONE)'이 데뷔 후 첫 일본 쇼케이스를 성황리에 마무리했다. 29일... ",https://dealsite.co.kr/articles/117184,https://dealsite.co.kr/articles/117184
496,2024-01-29 14:12:00,"‘K-팝씬 청개구리’ 행보 이어갈까…영파씨, 틀 깨는 프로모션",이렇듯 영파씨는 데뷔 후 앨범 발매 기간을 짧게 가져가는 기존 <b>신인 그룹</b>들의 프로모션 형태를 따라가기보다는 리믹스 버전의 신곡을 발매하며 팀의 아이덴티티를 더욱 각인시킨다는 계획이다. 기발매된... ,https://www.mk.co.kr/article/10931508,https://n.news.naver.com/mnews/article/410/0000978911?sid=106
497,2024-01-29 13:53:00,"日 정식 데뷔도 안 했는데…라이즈, 음악방송→대형 페스티벌 러브콜",SM엔터테인먼트 <b>신인</b> 보이<b>그룹</b> 라이즈(RIIZE)가 일본 정식 데뷔 전 현지 음악방송 및 페스티벌에 출연하며 대세 입지를 증명했다. 라이즈는 1월 27일 일본 NHK에서 방송된 ‘Venue101’(베뉴101) 프로그램 생방송에... ,https://www.newsen.com/news_view.php?uid=202401291346460410,https://n.news.naver.com/mnews/article/609/0000817964?sid=106
498,2024-01-29 13:30:00,"한투운용, 엔터주 집중 투자 'KPOP포커스 ETF' 상장",남 본부장은 &quot;특히 올 상반기에는 <b>신인 그룹</b> 데뷔가 다수 예정돼 있어 엔터테인먼트 산업 관련 투자자들의 관심이 이어질 것&quot;이라고 전망했다. 뉴데일리 홍승빈,https://biz.newdaily.co.kr/site/data/html/2024/01/29/2024012900134.html,https://biz.newdaily.co.kr/site/data/html/2024/01/29/2024012900134.html
499,2024-01-29 12:32:00,"영파씨, 내달 4일 신곡 'YOUNG POSSE UP' 발매…국내외 대표 래퍼 지원사격",이렇듯 영파씨는 데뷔 후 앨범 발매 기간을 짧게 가져가는 기존 <b>신인 그룹</b>들의 프로모션 형태를 따라가기보다는 리믹스 버전의 신곡을 발매하며 팀의 아이덴티티를 더욱 각인시킨다는 계획이다.... ,http://www.globalepic.co.kr/view.php?ud=202401290744206487d3244b4fed_29,http://www.globalepic.co.kr/view.php?ud=202401290744206487d3244b4fed_29
500,2024-01-29 12:31:00,"영파씨, 버벌진트 만났다..'YOUNG POSSE UP' 지원사격",이렇듯 영파씨는 데뷔 후 앨범 발매 기간을 짧게 가져가는 기존 <b>신인 그룹</b>들의 프로모션 형태를 따라가기보다는 리믹스 버전의 신곡을 발매하며 팀의 아이덴티티를 더욱 각인시킨다는 계획이다.... ,http://www.osen.co.kr/article/G1112264753,https://n.news.naver.com/mnews/article/109/0005007412?sid=106
501,2024-01-29 11:53:00,"한투운용, 엔터주 집중투자 ETF 출시…4대 종목 비중 95%",이어 &quot;특히 올 상반기에는 <b>신인 그룹</b> 데뷔가 다수 예정돼 있어 엔터테인먼트 산업 관련 투자자들의 관심이 이어질 것”이라며 “엔터테인먼트 산업 내 핵심 4개사에 높은 비중으로 집중 투자하는 ACE KPOP포커스... ,https://www.news1.kr/articles/5304674,https://n.news.naver.com/mnews/article/421/0007320050?sid=101
502,2024-01-29 11:51:00,"FNC <b>신인</b> 앰퍼샌드원, 첫 日 쇼케이스 “좋은 모습으로 돌아올게요”","FNC엔터테인먼트 <b>신인</b> 보이<b>그룹</b> 앰퍼샌드원(AMPERS&amp;ONE, 나캠든 브라이언 최지호 윤시윤 카이렐 마카야 김승모)이 데뷔 후 첫 일본 쇼케이스를 성황리에 마무리했다. 1월 29일 소속사에 따르면 앰퍼샌드원은 20일과 28일... ",https://www.newsen.com/news_view.php?uid=202401291146540410,https://n.news.naver.com/mnews/article/609/0000817903?sid=106
503,2024-01-29 11:38:00,"[더벨][양현석 자사주 매입]어깨 무거운 YG <b>신인</b> '베이비몬스터', 4월 첫 시험...",양현석 YG엔터테인먼트 총괄 프로듀서가 '주가방어' 임무를 맡았다면 향후 '주가상승' 임무는 <b>신인그룹</b> '베이비몬스터'의 몫이다. 주가는 미래를 선행하는 속성을 가진 만큼 앞으로 YG엔터테인먼트 기업가치가 높아질... ,https://www.thebell.co.kr/free/content/ArticleView.asp?key=202401251058224760102369,https://www.thebell.co.kr/free/content/ArticleView.asp?key=202401251058224760102369
504,2024-01-29 11:38:00,"한투운용, K-POP 집중 투자하는 'ACE 포커스ETF' 출시",이어 &quot;특히 올 상반기에는 <b>신인 그룹</b> 데뷔가 다수 예정돼 있어 엔터테인먼트 산업 관련 투자자들의 관심이 이어질 것&quot;이라며 &quot;엔터테인먼트 산업 내 핵심 4개사에 높은 비중으로 집중 투자하는 ACE KPOP포커스 ETF를... ,http://www.meconomynews.com/news/articleView.html?idxno=87224,http://www.meconomynews.com/news/articleView.html?idxno=87224
505,2024-01-29 11:10:00,"한투운용, 엔터주 집중 투자 'ACE KPOP포커스 ETF' 상장",이어 &quot;특히 올 상반기에는 <b>신인 그룹</b> 데뷔가 다수 예정돼 있어 엔터테인먼트 산업 관련 투자자들의 관심이 이어질 것”이라며 “엔터테인먼트 산업 내 핵심 4개사에 높은 비중으로 집중적으로 투자하는 ACE... ,https://www.fetv.co.kr/news/article.html?no=157932,https://www.fetv.co.kr/news/article.html?no=157932
506,2024-01-29 10:42:00,"한투운용, 'ACE KPOP포커스 ETF' 출시···엔터주 집중 투자한다",이어 &quot;특히 올 상반기에는 <b>신인 그룹</b> 데뷔가 다수 예정돼 있어 엔터테인먼트 산업 관련 투자자들의 관심이 이어질 것&quot;이라며 &quot;엔터테인먼트 산업 내 핵심 4개사에 높은 비중으로 집중 투자하는 ACE KPOP포커스... ,https://www.econovill.com/news/articleView.html?idxno=643973,https://www.econovill.com/news/articleView.html?idxno=643973
507,2024-01-29 10:40:00,"한투운용, 엔터주 집중 투자하는 KPOP포커스ETF 출시",이어 &quot;특히 올 상반기에는 <b>신인 그룹</b> 데뷔가 다수 예정돼 있어 엔터테인먼트 산업 관련 투자자들의 관심이 이어질 것”이라며 “엔터테인먼트 산업 내 핵심 4개사에 높은 비중으로 집중 투자하는 ACE KPOP포커스... ,http://www.inews24.com/view/1681430,https://n.news.naver.com/mnews/article/031/0000808369?sid=101
508,2024-01-29 10:38:00,"한투운용, 엔터주 집중투자 ACE KPOP포커스 ETF 출시",이어 “최근 주가 조정이 이뤄진 일부 엔터테인먼트 기업의 대주주들이 자사주를 매입하며 성장성에 자신감을 드러내고 있다”며 “특히 올 상반기에는 <b>신인 그룹</b> 데뷔가 다수 예정돼 있어 엔터테인먼트 산업... ,https://www.sedaily.com/NewsView/2D49SS0G9X,https://n.news.naver.com/mnews/article/011/0004292839?sid=101
509,2024-01-29 10:38:00,"영파씨, 새 싱글에 국내외 유명 래퍼 세 명 지원사격",이렇듯 영파씨는 데뷔 후 앨범 발매 기간을 짧게 가져가는 기존 <b>신인 그룹</b>들의 프로모션 형태를 따라가기보다는 리믹스 버전의 신곡을 발매하며 팀의 아이덴티티를 더욱 각인시킨다는 계획이다. 기발매된... ,https://news.jtbc.co.kr/article/article.aspx?news_id=NB12162897,https://n.news.naver.com/mnews/article/437/0000377321?sid=106
510,2024-01-29 10:36:00,"한투운용, 엔터주 담은 'ACE KPOP포커스 ETF' 출시",이어 &quot;특히 올 상반기에는 <b>신인 그룹</b> 데뷔가 다수 예정돼 있어 엔터테인먼트 산업 관련 투자자들의 관심이 이어질 것&quot;이라며 &quot;엔터테인먼트 산업 내 핵심 4개사에 높은 비중으로 집중 투자하는 ACE KPOP포커스... ,http://www.m-i.kr/news/articleView.html?idxno=1088511,http://www.m-i.kr/news/articleView.html?idxno=1088511
511,2024-01-29 10:23:00,"한투운용, 엔터 대장주에 집중 투자하는 `K-POP포커스` ETF 출시",남용수 한국투자신탁운용 ETF운용본부장은 &quot;글로벌 시장으로의 확장성과 공연 및 음원 등 다양한 플랫폼을 활용한 엔터테인먼트 산업의 수익 성장은 지속될 것&quot;이라며 &quot;특히 올 상반기 <b>신인 그룹</b> 데뷔가 다수... ,https://www.dt.co.kr/contents.html?article_no=2024012902109963060004&ref=naver,https://n.news.naver.com/mnews/article/029/0002852194?sid=101
512,2024-01-29 10:22:00,"한투운용, ACE KPOP포커스 ETF 출시",이어 &quot;특히 올해 상반기에는 <b>신인 그룹</b> 데뷔가 다수 예정돼 있어 엔터테인먼트 산업 관련 투자자들의 관심이 이어질 것&quot;이라며 &quot;엔터테인먼트 산업 내 핵심 4개사에 높은 비중으로 집중적으로 투자하는 ACE... ,https://www.kfenews.co.kr/news/articleView.html?idxno=617232,https://www.kfenews.co.kr/news/articleView.html?idxno=617232
513,2024-01-29 10:12:00,"[★신곡소식] 김희재, 정규 2집 '희로애락' 발매…영파씨·김보경 컴백","신곡 '영 파씨 업'은 데뷔 앨범에 수록된 첫 번째 트랙 '파씨 업!'의 리믹스 버전으로 버벌진트, NSW yoon, Token이 피처링에 참여했다.소속사 측은 &quot;영파씨는 데뷔 후 앨범 발매 기간을 짧게 가져가는 기존 <b>신인 그룹</b>들의... ",https://www.asiatoday.co.kr/view.php?key=20240129010016809,https://www.asiatoday.co.kr/view.php?key=20240129010016809
514,2024-01-29 10:04:00,"한투운용, 빅4 엔터사 집중 투자 '케이팝 ETF' 출시",이어 &quot;특히 올 상반기에는 <b>신인 그룹</b> 데뷔가 다수 예정돼 있어 엔터테인먼트 산업 관련 투자자들의 관심이 이어질 것&quot;이라며 &quot;엔터테인먼트 산업 내 핵심 4개사에 높은 비중으로 집중 투자하는 ACE KPOP포커스 ETF를... ,https://biz.sbs.co.kr/article_hub/20000154725?division=NAVER,https://n.news.naver.com/mnews/article/374/0000368389?sid=101
515,2024-01-29 10:00:00,"&quot;K팝 확장성에 투자&quot;…한투운용, ACE KPOP포커스 ETF 상장",남 본부장은 &quot;올 상반기에는 <b>신인 그룹</b> 데뷔가 다수 예정돼 있어 엔터테인먼트 산업 관련 투자자들의 관심이 이어질 것”이라며 “엔터테인먼트 산업 내 핵심 4개 사에 높은 비중으로 집중 투자하는 ACE KPOP포커스... ,https://www.hankyung.com/article/202401297585i,https://n.news.naver.com/mnews/article/015/0004942212?sid=101
516,2024-01-29 10:00:00,"한투운용, 엔터주 집중투자 'KPOP포커스 ETF' 출시",그는 &quot;특히 올 상반기에는 <b>신인 그룹</b> 데뷔가 다수 예정돼 있어 엔터테인먼트 산업 관련 투자자들의 관심이 이어질 것&quot;이라며 &quot;엔터테인먼트 산업 내 핵심 4개사에 높은 비중으로 집중 투자하는 ACE KPOP포커스... ,https://www.lcnews.co.kr/news/articleView.html?idxno=68365,https://www.lcnews.co.kr/news/articleView.html?idxno=68365
517,2024-01-29 09:52:00,"영파씨, 2월 4일 신곡 'YOUNG POSSE UP' 발매",이렇듯 영파씨는 데뷔 후 앨범 발매 기간을 짧게 가져가는 기존 <b>신인 그룹</b>들의 프로모션 형태를 따라가기보다는 리믹스 버전의 신곡을 발매하며 팀의 아이덴티티를 더욱 각인시킨다는 계획이다. 기발매된... ,https://www.cbci.co.kr/news/articleView.html?idxno=457805,https://www.cbci.co.kr/news/articleView.html?idxno=457805
